Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
10AF_S5_R1_001_val_1	0.000352722079274	0.000805227378343	0.00269646747445	0.00678061786605	0.0110620141572	0.0186130513017	0.0345621226889	0.05349076743	0.0696695722767	0.0980428147983	0.148670035874	0.216879988494	0.277543545049	0.367063016445	0.488137190696	0.617588514329	0.747494663802	0.901766483225	1.1086194184	1.34822677561	1.56396273788	1.78246478383	2.13941488698	2.60747012456	2.96939082437	3.29182521563	3.71278045292	4.04350613358	4.20389257589	4.27450892849	4.25229671965	4.13174234636	4.05803039341	3.98028302141	3.84526472233	3.73648941005	3.67608807452	3.60125762129	3.45408201317	3.26816963092	3.08902626383	2.86442815931	2.55667350406	2.27007753249	2.07621498021	1.87847712614	1.63643320193	1.40682969265	1.24267469338	1.08243212455	0.892709415624	0.718490234402	0.573208186921	0.47168688267	0.375338062068	0.302654108337	0.253057207019	0.215373958037	0.177563079355	0.143112342586	0.116983062239	0.0950377155045	0.0770303251415	0.0633646651096	0.0525231022519	0.0442039663691	0.0361563336656	0.0296008081791	0.0247230331091	0.0209521556169	0.0174249348242	0.0144871311902	0.0121851555149	0.010187170579	0.00841427802269	0.00705676212548	0.00604500668756	0.00516320148938	0.0042303444113	0.00333461597314	0.00271271125442	0.00224860325537	0.00181930335626	0.00141784993708	0.00111385919771	0.000935177618076	0.000763457658429	0.000570852838826	0.000426979359122	0.000320234519341	0.000215810219556	0.000160117259671	0.00015083509969	0.000125309159742	9.74626797995e-05	9.2821599809e-05	9.05010598138e-05	8.35394398281e-05	5.80134998807e-05	2.78464799427e-05	1.85643199618e-05
10AF_S5_R2_001_val_2	0.0124506475041	0.0155126467613	0.0251039454837	0.0372506172746	0.0462413786124	0.0627746917927	0.0929893834134	0.118283622636	0.147213213681	0.20123686482	0.276027246999	0.343917627623	0.406311731938	0.512310287336	0.645669128269	0.76513899759	0.925816111153	1.18693619147	1.49507859613	1.76649183779	2.08243875711	2.47907516452	2.86615240072	3.21878647013	3.52165749109	3.79973842766	4.04640854054	4.20994994558	4.31865462623	4.41929035807	4.48524320244	4.47748317204	4.40389880733	4.29900247281	4.12563251971	3.90685897472	3.70943539872	3.47662460129	3.17285895262	2.82065736898	2.48138834556	2.17880400088	1.89557771931	1.6262848936	1.41558524012	1.20826638968	1.01497737766	0.854280493317	0.715620612509	0.59604941795	0.478524498923	0.38347648324	0.303728578455	0.239616887793	0.182224790336	0.143708843264	0.113125920901	0.0952481948106	0.0792363359025	0.0658762326061	0.0554669179401	0.0473040579349	0.0410960336137	0.0356590696381	0.0310500069951	0.0276617898995	0.0236137230849	0.0199067021924	0.0176305913645	0.0157152972367	0.0137233913438	0.0122257549033	0.0108492144786	0.00961601219501	0.00871644179178	0.00796268087698	0.00737944292323	0.00695437119423	0.00642797422751	0.00593617612244	0.00551604708796	0.00497482203767	0.00441382620928	0.00395662696587	0.00363040912734	0.00343517269367	0.00327700646892	0.00320533739834	0.00319298066203	0.00323499356548	0.00355379736223	0.00418893360847	0.00484631198006	0.00590157726078	0.00829384141004	0.0123344941828	0.0166766513215	0.0221531568533	0.0562849338837	0.171560926903	0.256268825642
10P_ER_S13_R1_001_val_1	0.000593800229069	0.00117480303941	0.00323006848743	0.00741738389587	0.0117377924591	0.0193189833147	0.0362218139732	0.0574527316461	0.0753128092256	0.105599180392	0.161692826169	0.236744568052	0.300944098853	0.395125422254	0.519603354756	0.651158259816	0.78091896677	0.932473677821	1.14129939717	1.39135072122	1.61707927123	1.83850276958	2.19810511692	2.65822606942	3.00669722195	3.32076891294	3.72156871066	4.02501342513	4.17220933536	4.23300731227	4.20980303262	4.10355118388	4.03945147294	3.96987190731	3.85010598438	3.74594779334	3.68160749093	3.60145213846	3.4446863185	3.25327020759	3.07006236105	2.84395500745	2.53896692428	2.25072298377	2.04898191543	1.84738161869	1.60878142493	1.38465511174	1.22043607511	1.05951365355	0.870703097096	0.699913865693	0.562075428037	0.463563458138	0.367731267721	0.295474482088	0.245439134338	0.205989811361	0.167689696586	0.134769616645	0.109901672569	0.0884608772288	0.0696589096307	0.0557276396013	0.0452465536615	0.0376858386759	0.0309492774565	0.0253363296015	0.0211080624531	0.0178882319007	0.0147605427631	0.0123315926882	0.010539954066	0.00895051465971	0.00763238053053	0.00652668355226	0.00575883842847	0.00495260104848	0.00396208083879	0.00313536758883	0.00257228116472	0.00218323963533	0.00183770932962	0.00137188328785	0.000985401242204	0.000795999445002	0.000632192485258	0.000488861395483	0.000371125143168	0.000263626825837	0.000184282829711	0.000135652638537	0.000112617284823	0.000102379349839	8.70224473635e-05	6.91060611416e-05	5.11896749197e-05	3.83922561898e-05	4.09517399358e-05	3.32732886978e-05	2.55948374599e-05
10P_ER_S13_R2_001_val_2	0.0111211694819	0.0140256673534	0.0228865696947	0.0341442287382	0.0425137686575	0.0593402018156	0.0899329721601	0.115789554716	0.145440547085	0.200058210068	0.277387736107	0.347999245922	0.41172895204	0.521330070032	0.659547589515	0.778918630328	0.941518645102	1.20731841743	1.51825801757	1.7947667609	2.09991920364	2.48605090329	2.88278784188	3.23728945052	3.53830352975	3.82176232155	4.06724698753	4.22400251927	4.33325149419	4.43140386775	4.4893027398	4.47968568529	4.40612873073	4.3001500457	4.12828511949	3.90717748922	3.70261512362	3.4696629292	3.17227401273	2.82257956645	2.48211727412	2.18018052546	1.89704111923	1.62777178225	1.4161856638	1.2042747002	1.00678795347	0.844815790685	0.704662849217	0.584052483185	0.468197413479	0.375051477038	0.296703738869	0.234161491938	0.177914143589	0.139238461404	0.108749423127	0.0899329721601	0.0728417492524	0.0613220302506	0.0520598485981	0.0435947659856	0.0368849391358	0.0321187236435	0.0282233115545	0.0251140793405	0.0213933738904	0.0179265390249	0.0161276066026	0.0146671682931	0.0130593212571	0.0114296358912	0.0100538211099	0.0091175027171	0.00819483328046	0.00742503215285	0.00678080142194	0.00603829820665	0.00547869100396	0.00518660334206	0.00482081131688	0.00437858513719	0.00409741664023	0.00360059463588	0.00303825764196	0.00286082121183	0.00277073810115	0.00268611457294	0.00261241020966	0.00273525081513	0.00309285346661	0.00353780943753	0.00391998021011	0.00479897298702	0.00671255664112	0.0095105926546	0.0127426654741	0.0171567378973	0.0431579993884	0.130443074053	0.194541301987
10R_SG_S19_R1_001_val_1	0.000334520464691	0.000773857341652	0.00279659108482	0.00741743377041	0.0121542435504	0.0207380386744	0.0377316782807	0.057011207729	0.0742635431614	0.105648253159	0.161118436614	0.23438510879	0.298133558678	0.388124023953	0.510179390836	0.643459034379	0.772853780257	0.925693950438	1.13763942646	1.39088479905	1.61618879229	1.83741832627	2.20514106215	2.67406069887	3.02670102207	3.34761319425	3.76804520469	4.09313219227	4.24544605026	4.3079612347	4.28064429355	4.1589033759	4.08280220032	3.99417880868	3.85183589068	3.73899990781	3.67193970532	3.59085863509	3.43812997173	3.25156121816	3.07245896136	2.84529057407	2.5338743228	2.24414168806	2.04361674071	1.83821448498	1.59405022794	1.36914542911	1.20722191325	1.04429037572	0.855136894026	0.684386498165	0.541945454163	0.441667369531	0.344926281279	0.272308578804	0.223495352596	0.184563860916	0.147476692064	0.115976014972	0.0919574456071	0.0728407161182	0.0563265558446	0.0431464495358	0.0331420575051	0.0264382673927	0.0208406249502	0.0164539465899	0.0133808185876	0.0109410493318	0.00875551562918	0.00705615166855	0.00586079854138	0.0048706179659	0.00396295243837	0.00333405396475	0.0028813362692	0.00237509529931	0.00181533105506	0.00140275581527	0.00113067917066	0.000907665527528	0.000689112157263	0.000483939605586	0.000376893056885	0.000307758827516	0.000254235553165	0.000216323233833	0.000144958868033	8.92054572509e-05	6.24438200756e-05	4.23725921942e-05	3.56821829004e-05	4.9063001488e-05	5.12931379193e-05	4.9063001488e-05	6.46739565069e-05	7.3594502232e-05	5.79835472131e-05	2.67616371753e-05	1.33808185876e-05
10R_SG_S19_R2_001_val_2	0.0123263629815	0.0157247749549	0.0251273645068	0.0365922585314	0.0453635788202	0.0617742064708	0.0903379540345	0.114368903505	0.143295749555	0.197378438424	0.272257415088	0.341718392775	0.408300687694	0.522259028859	0.662232308608	0.781527960197	0.942999992785	1.20746146979	1.52330968874	1.80696554846	2.11353933026	2.50407192407	2.9046027788	3.26532569887	3.57598137215	3.85869032797	4.10536472555	4.26251754739	4.37139250975	4.47175008344	4.51979774323	4.49801183407	4.42455202665	4.3159025176	4.13578430982	3.91228888552	3.70206198172	3.45652671664	3.15112291885	2.7962950095	2.45587000676	2.15757629435	1.87347902079	1.60061881475	1.38410295024	1.17254231213	0.976060940551	0.81650644768	0.682178993409	0.565337223091	0.4520718542	0.358503984875	0.278207009234	0.21702372775	0.163816746994	0.126728491185	0.0963895954675	0.0776200142543	0.0617504745436	0.0512965606172	0.0427459472513	0.0354460064482	0.029683894527	0.0253812961277	0.0222629208952	0.0196168110137	0.0170110454085	0.0148775451543	0.013149860855	0.011647629864	0.0104325551919	0.00944768021361	0.00856722571493	0.00774135464878	0.00692260316079	0.0061299567927	0.00562209355088	0.00507863241827	0.00455415682741	0.00422428303949	0.00378761557923	0.00339366558791	0.00318957101409	0.00303294029465	0.00281460656452	0.0026105119907	0.00262237795429	0.00278138186645	0.00291428065871	0.00290241469511	0.00306853818543	0.00361674570348	0.00428361285746	0.00543698451881	0.00775796699781	0.0116001660096	0.0159692138049	0.0218547317476	0.0541254063381	0.166553038199	0.250556940867
11P_DS_S14_R1_001_val_1	0.000397432210867	0.000820340845507	0.00271578677426	0.00648120220798	0.0102848322774	0.0167380104192	0.031812410366	0.0526291962313	0.0706461231239	0.0984026868252	0.150109636516	0.221334074459	0.282304251834	0.369107522915	0.485654518752	0.608020329779	0.728847364809	0.870993071253	1.06665455348	1.29781997987	1.50751897159	1.72631049896	2.08036145542	2.52994900104	2.87768180441	3.19211946955	3.58262464079	3.88263500715	4.03801571574	4.11420550868	4.11297499741	4.03403375071	3.99855528296	3.95315374815	3.85750761038	3.77338191144	3.71796559445	3.63747283353	3.48620911502	3.30445776018	3.12501456933	2.90023608238	2.60046009912	2.32078756186	2.12427261944	1.93265424567	1.69820236061	1.4733423491	1.31106517259	1.14719062431	0.956491949437	0.783713391048	0.640721867334	0.536943655093	0.436385662816	0.359133503008	0.304792291099	0.261446703691	0.218266713037	0.17919861718	0.147847330085	0.121114918619	0.0989937398567	0.0822022289476	0.0680882901771	0.0580225551442	0.0493350946374	0.0418271925513	0.0361255689108	0.0311729521293	0.026836864803	0.0234434051564	0.0204932352834	0.0176475187479	0.0149775895364	0.0129216421379	0.0113166274402	0.0096963268882	0.00780852388658	0.00623408089738	0.00528126264825	0.00443289773659	0.00350810355361	0.00262916693343	0.00197442284245	0.00152603778403	0.00118465370547	0.000924794182978	0.000741363931809	0.000585957746791	0.000463670912678	0.000295526515773	0.000206359032565	0.000229287813962	0.000191073178301	0.00012483447649	0.000107000979849	0.000119739191735	8.40721984526e-05	3.05717085282e-05	2.54764237735e-05
11P_DS_S14_R2_001_val_2	0.0129494505216	0.0142917045264	0.0216933551963	0.0330722585115	0.0413100674139	0.0558878260725	0.0843969710718	0.109393701391	0.13856297131	0.191991832054	0.26599183563	0.333390590002	0.393307928609	0.494507829425	0.62114179332	0.73371234589	0.890120694215	1.14249470284	1.43854697703	1.7016590177	1.99004559125	2.35414849318	2.73091204097	3.07965053537	3.38927387772	3.6834337938	3.94151238195	4.11712486442	4.24789561115	4.37063758853	4.46059886258	4.4846301602	4.4367215941	4.35481109356	4.21131918952	4.01567191571	3.81962581644	3.58434354221	3.28894039086	2.93873861955	2.5915101609	2.2784046596	1.98407696176	1.70369990391	1.4838618023	1.26914241934	1.06649782138	0.896559662709	0.75158797863	0.626425543204	0.505089081795	0.406493923894	0.319748008314	0.251592860804	0.19322956628	0.152857426357	0.120126232388	0.100201461874	0.0821965546705	0.0697064410726	0.0606297234173	0.0520480994522	0.0444704154702	0.0385457943098	0.0339991839206	0.0302337213538	0.0255523354601	0.0213880474206	0.0190281008302	0.0169734620155	0.0149188232008	0.0134968041015	0.0120445292766	0.0106170091363	0.0093242645005	0.00840284013246	0.00781147822461	0.00726412464479	0.00691480854108	0.00647747578132	0.00602363989856	0.00561381234381	0.00511321761252	0.00453835882768	0.00396350004284	0.00358117769311	0.00320435638439	0.00291830225222	0.00285779080119	0.0028825454857	0.00316584909737	0.00352341676258	0.00386448130478	0.00464562912724	0.00639771068678	0.00951129989461	0.0130924775877	0.0177463582765	0.0443631451707	0.136442320004	0.204941282576
11R_GA_S20_R1_001_val_1	0.000380881167716	0.000796387896133	0.00235670222524	0.00588850941679	0.00984015153184	0.0162869981149	0.0297044028868	0.0455347764199	0.0591036680198	0.0843283889908	0.129161997807	0.18981299557	0.244471607235	0.323290203879	0.432066402823	0.550689245591	0.670417942204	0.814713474134	1.01227177481	1.24518060887	1.45782916173	1.67385370675	2.01132524183	2.44366432094	2.7913785297	3.11201554999	3.52246478245	3.86136462191	4.05241764538	4.16065714813	4.18637311924	4.12229635507	4.08303096923	4.02832258332	3.91824143356	3.82037228624	3.75512474529	3.68058240539	3.5411907185	3.35858849594	3.179416368	2.95570927669	2.66086180683	2.38604738794	2.19006455027	1.99127054989	1.75071812331	1.52397913135	1.35363652138	1.18581292095	0.995870079529	0.815737092273	0.661415296421	0.548730737314	0.440647049584	0.355948599913	0.296306071605	0.248635330909	0.202401550983	0.162281346617	0.13007524697	0.10279679743	0.0811450015038	0.064639429537	0.0508995742311	0.0405183983133	0.032307812232	0.0257787299422	0.0210588331991	0.0175529951781	0.0144453511051	0.0120323823438	0.010143125188	0.00840319076273	0.00687533789678	0.005726202101	0.00477183508417	0.0039884317733	0.00319420797471	0.00248654807787	0.00195634417963	0.00155598613402	0.00120973052701	0.000837505749466	0.00056915765403	0.000421999021049	0.000344091509471	0.000302973656138	0.000220737949472	0.000134174047718	9.08920968413e-05	7.35793164906e-05	6.49229263152e-05	5.84306336837e-05	5.62665361398e-05	6.92511214029e-05	8.43998042098e-05	9.08920968413e-05	8.00716091221e-05	4.1117853333e-05	1.73127803507e-05
