	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
14_R_MM_S10_R2_001_val_2	34.836421786	35.4322571104	35.6198569305	35.5762773473	35.3151534013	35.1406215543	35.1568996526	35.237626771	35.3101171886	35.2695507991	35.3191907492	35.3391586074	35.39254418	35.3618524535	35.4031439019	35.2399839085	35.2242032333	35.1888018604	35.2119713714	35.1545031131	35.120211302	35.079055711	35.0501956713	35.0472699311	34.956279262	34.8940632039	34.8285989378	34.8405326248	34.8270439078	34.7008329596	34.6766313875	34.6345051317	34.7068717621	34.6595779994	34.6557822224	34.6290178687	34.5558469778	34.5463295921	34.6213185999	34.6084775398	34.6871317868	34.8349032828	35.9441073035
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
15_HS_S4_R1_001_val_1	36.279721997	36.3115515243	36.2317106215	36.4862457083	36.3778067001	36.3427118712	36.3351880891	36.3373600962	36.3706397805	36.3758957924	36.3882766463	36.3530427433	36.347426024	36.3184313363	36.2604495884	36.2112154828	36.2116904722	36.0727613764	36.055966508	36.0775123329	36.0565150705	36.0391366749	36.0109525798	35.9927441691	35.9918862433	35.967699193	35.9151513397	35.8580664247	35.8284999249	35.8178936	35.7728958338	35.7448872666	35.7081002985	35.6214659671	35.6086264121	35.6012803027	35.5212797261	35.4662176899	35.3513007631	35.3857298679	35.438899328	35.467006499	36.3342002889
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
15_HS_S4_R2_001_val_2	34.6818756495	35.312934357	35.527704426	35.5004627458	35.2427468755	35.0687337697	35.0960251451	35.1818677781	35.2781490893	35.255908452	35.2976451	35.3251009774	35.4173293722	35.4155193059	35.4460614646	35.3263127974	35.2778690213	35.2145140246	35.2388402416	35.1883925908	35.1585820235	35.1120660559	35.0863648094	35.0821603324	34.9995723916	34.9343768294	34.8700663915	34.8785368939	34.8705189762	34.7445284212	34.7328723471	34.6935942615	34.7667147474	34.72027664	34.7168258979	34.6821881235	34.617420454	34.6081441176	34.6716520508	34.6399470224	34.7075463787	34.8424605516	35.9637936563
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
15_P_SMR_S25_R1_001_val_1	36.2717400508	36.3066328204	36.2207350867	36.4790535934	36.3729655488	36.3411330825	36.3396417565	36.3441924888	36.3759761647	36.3748974318	36.3846309881	36.3484910396	36.3418436445	36.3118262917	36.2524149789	36.2071877523	36.2033320223	36.0532507432	36.0409623576	36.0676847189	36.0377776765	36.0089006274	35.9883024601	35.9817767412	35.9690429474	35.9440848665	35.8778821293	35.8294352632	35.8130050534	35.7968510691	35.760635292	35.7349011093	35.6984623353	35.609687562	35.5997043068	35.5856449029	35.5081092329	35.4513543368	35.3266315343	35.3745856918	35.4310225835	35.4596794813	36.3285949603
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
15_P_SMR_S25_R2_001_val_2	34.7045337551	35.3188265303	35.544648966	35.4882150027	35.2216418634	35.0547668981	35.0807514929	35.1566107594	35.2533913353	35.2240923447	35.2932291194	35.305007701	35.3655182401	35.3555610318	35.402052827	35.2512067758	35.2203549402	35.180522083	35.2018191345	35.1493076045	35.1148857568	35.0713438731	35.0391803496	35.0363532953	34.9527818094	34.8919524594	34.8246000547	34.8359528692	34.8219528987	34.6907760383	34.672356955	34.6242427535	34.7003933953	34.6502131631	34.6526666429	34.6250470244	34.5557543961	34.5507925948	34.615522057	34.5909530762	34.6652020336	34.8039656155	35.9430955751
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
15_R_RN_S11_R1_001_val_1	36.2812968423	36.3573080976	36.2332112844	36.4983014325	36.3983568681	36.3772347836	36.3853570588	36.3892733383	36.4143142584	36.4086588449	36.4240571634	36.3793480718	36.3865709887	36.35578581	36.2999520447	36.2655028152	36.2577814148	36.1196871624	36.1098224692	36.116552977	36.0799673354	36.0533170321	36.0411511146	36.029851399	36.0169131711	35.9886125468	35.9268914337	35.8811423436	35.862731194	35.8481579605	35.8066423681	35.7798235997	35.7454854212	35.6571923488	35.6585490957	35.63977052	35.5528014428	35.4990247205	35.390734626	35.4257392147	35.4765497173	35.5084458567	36.3333537762
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
15_R_RN_S11_R2_001_val_2	34.8946164058	35.4503022077	35.6243934703	35.5824525909	35.3261677588	35.22415001	35.2575276939	35.3012936877	35.3671439461	35.3161084755	35.3730103447	35.3847163693	35.4357069326	35.4008960486	35.4349790536	35.2752513184	35.2686717425	35.2196539395	35.2483720364	35.1927549345	35.1533670868	35.1116372269	35.0872023834	35.0796933019	34.9829929534	34.9191993856	34.8570285699	34.8643673832	34.8561479797	34.7280830911	34.7048017151	34.6722242415	34.7497830792	34.7072440594	34.6930946195	34.6530425718	34.5898829568	34.5913384176	34.6579095818	34.6305701439	34.7200113779	34.8686751315	35.9661502926
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
16_HS_S5_R1_001_val_1	36.2467066801	36.3077445107	36.2163393704	36.4754383845	36.3659975283	36.3364176022	36.3381597547	36.3450055551	36.3715064841	36.3757701254	36.3869708875	36.3490955831	36.3508835707	36.3236077142	36.2712204584	36.2253332827	36.2219195084	36.0782234478	36.0609834875	36.078504398	36.0423784531	36.0175743115	36.0018027175	35.9919928142	35.9789349808	35.9511424329	35.8853215637	35.8394974348	35.824401255	35.8160696383	35.7746736985	35.7447519857	35.7114201059	35.6239053039	35.6151170756	35.602614373	35.5262144024	35.4657912876	35.35861579	35.3938979179	35.4440181189	35.4785194058	36.3307733754
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
16_HS_S5_R2_001_val_2	34.8464809196	35.424867255	35.6205219922	35.5667518546	35.2877379566	35.1422351154	35.1767660691	35.2503478042	35.3305544217	35.2824737111	35.3421068892	35.3479089445	35.3991224648	35.3950489865	35.4117273017	35.2595827976	35.244566167	35.2067900966	35.2338040095	35.1763533761	35.1376760348	35.0972797197	35.0684819452	35.0682285974	34.971167964	34.9069275691	34.8391320626	34.8456975186	34.8301334199	34.6969479951	34.671716167	34.6312126828	34.7132658069	34.6697612116	34.6622475674	34.6351178843	34.5640186046	34.5617635043	34.6286391735	34.6082358693	34.6906705409	34.8440976393	35.9473289662
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
16_P_CV_S26_R1_001_val_1	36.2527483592	36.3189964158	36.2160130359	36.4782957253	36.3707379888	36.3438580615	36.3514692458	36.3539400642	36.3825058399	36.383044513	36.3962130087	36.3589353585	36.3612544404	36.3334321566	36.2851172192	36.2414961694	36.2352332042	36.0968918728	36.0815346275	36.0974997505	36.0589119285	36.033047407	36.0159192228	36.0050235099	35.9873949596	35.9581812648	35.8915314623	35.8461067392	35.8249761403	35.8157404816	35.7791997396	35.7545794927	35.7217547011	35.6399347914	35.6285159921	35.6111739897	35.5325460071	35.4782119898	35.3726284578	35.4093229401	35.4540983042	35.4824520204	36.3289662635
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
16_P_CV_S26_R2_001_val_2	34.8908793606	35.4614001615	35.6318102371	35.5858448685	35.328523303	35.201540858	35.2267024582	35.2869898583	35.3599734595	35.3121813322	35.3687709289	35.374243931	35.4412736421	35.4250618906	35.4373516764	35.2939087427	35.2762561049	35.2298293015	35.2582579294	35.2001522854	35.1639329737	35.1253597144	35.0994997419	35.0957615371	35.0021706836	34.9348493538	34.8689514331	34.8740485618	34.8605075243	34.7322741938	34.7084614156	34.6747699704	34.7507288013	34.7116021526	34.6994541929	34.6673595619	34.5921258064	34.5920372695	34.65027966	34.6326479953	34.7156964721	34.8680746344	35.9651475908
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
16_R_TG_S12_R1_001_val_1	36.2747960696	36.3098481345	36.2261897968	36.4804291055	36.3744636313	36.3406513939	36.3366113854	36.3396133611	36.3728436279	36.3772419303	36.3887188472	36.3553832848	36.3509532318	36.3246319949	36.2759175842	36.2263472879	36.2209991952	36.0847190075	36.0705469676	36.0857375706	36.0574278497	36.0326333955	36.0078165999	35.9908217959	35.9797235639	35.9582191795	35.8841479289	35.8349928774	35.819631896	35.8016516193	35.7602664959	35.7435041033	35.7113086555	35.6276902272	35.6166032674	35.60454391	35.5312922601	35.4709790328	35.3506732223	35.3944945792	35.4510266559	35.4832626592	36.3398390924
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
16_R_TG_S12_R2_001_val_2	34.6857779833	35.3077328127	35.5175186364	35.4918914928	35.2389127119	35.0701893816	35.0981368801	35.1873443323	35.2798404566	35.2549456559	35.304818671	35.3286151542	35.397123657	35.4172595636	35.4238557434	35.3138814403	35.2568447634	35.2073276868	35.2353571476	35.181240497	35.1485396826	35.1015923158	35.0763511387	35.0774437183	34.9955688714	34.9377102303	34.8701848189	34.8770155462	34.8648661025	34.7368064974	34.7186986081	34.6812440047	34.7539683647	34.7122124626	34.7040156803	34.6731251763	34.6056767462	34.5948664929	34.6569378974	34.6319883038	34.7001599342	34.8446222101	35.9578472094
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
17_HS_S6_R1_001_val_1	36.2482324491	36.3101638504	36.2203927556	36.4777026858	36.3674023709	36.3352004631	36.3313680213	36.3379468227	36.3680689416	36.3698381608	36.3819033574	36.3404495761	36.3433017544	36.318126171	36.2605541402	36.2146676276	36.2119012193	36.0650976481	36.0472257816	36.0627044465	36.0249008349	35.9950700921	35.9783125652	35.9697916175	35.9550525254	35.9294996749	35.859229558	35.8049317933	35.7887078509	35.7742984508	35.7345578481	35.7090007218	35.6673035323	35.5758601802	35.5681024054	35.552734776	35.471426302	35.4182131878	35.3001069801	35.3320104364	35.384116391	35.4358778002	36.3109425985
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
17_HS_S6_R2_001_val_2	34.8103931017	35.4102969163	35.6136807721	35.5511918583	35.2776015964	35.1215207076	35.1490956893	35.2301735869	35.3031008242	35.2774966895	35.3408094568	35.3580734273	35.4353185339	35.4040657163	35.435485562	35.2858132135	35.2520996834	35.2091401147	35.2338228156	35.1808778768	35.1444934772	35.1024357011	35.0737011991	35.0726673372	34.9846985349	34.9252921058	34.8576095507	34.8647039231	34.8569115795	34.7304002538	34.7118101864	34.6757162942	34.7502472408	34.7104911209	34.7054882199	34.6719772769	34.6055065939	34.599735724	34.665671358	34.6460103452	34.721716547	34.8689984229	35.9609333021
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
17_P_FA_S27_R1_001_val_1	36.1454201933	36.2373695282	36.1548566261	36.4240205648	36.3249237666	36.2972533349	36.3043654094	36.3224769235	36.3668190353	36.3870441476	36.3970314666	36.3873479509	36.3751359521	36.3603331957	36.3830867287	36.3311853341	36.2978880514	36.2146852027	36.1713095634	36.1908652184	36.1596388753	36.1432104889	36.1160503478	36.1182721634	36.0883746653	36.0748134507	36.0138403273	35.9597945453	35.9319137525	35.9066996232	35.8794012249	35.8418771595	35.7934198176	35.7407928219	35.6853867586	35.64301269	35.5806549439	35.5559475515	35.4391446924	35.4801868297	35.5056252482	35.5649168602	36.352861831
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
17_P_FA_S27_R2_001_val_2	34.7063688106	35.3605338799	35.5516068497	35.5029282295	35.1994071387	35.0064600352	35.0535377039	35.1337495454	35.2314233193	35.2294575678	35.2678774072	35.2676030946	35.3165153302	35.3291926431	35.3580883352	35.2705742766	35.1885153308	35.1182850196	35.1036933027	35.0321656863	34.9821715009	34.9335722017	34.9272154947	34.9102258073	34.8544904106	34.7757701351	34.7270461586	34.7400537405	34.7083388666	34.6198101877	34.5684676183	34.5620839617	34.5817211852	34.5320223287	34.4948625794	34.4715324421	34.4238154775	34.4281726042	34.4808172514	34.483796809	34.5554976424	34.7499661138	35.9014724032
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
17_R_SN_S13_R1_001_val_1	36.276450642	36.3202775216	36.2272822783	36.4860463078	36.380430365	36.3465479585	36.3476418734	36.35577525	36.3826541163	36.3888149839	36.3976998	36.3588442212	36.3603001838	36.3335737888	36.2793442675	36.2349589452	36.2329542882	36.0924876416	36.0721877068	36.0893865459	36.0577236093	36.0281686011	36.0072384035	35.9936799106	35.9858770859	35.9612652571	35.8986489816	35.8495087656	35.8299432489	35.8295731692	35.7835201624	35.7514477552	35.7174237616	35.6266890673	35.6162768585	35.6038768194	35.5230720441	35.4677957523	35.3501332738	35.3908734133	35.4371008382	35.4760665269	36.3259644231
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
17_R_SN_S13_R2_001_val_2	34.8260954459	35.4247948708	35.5996877589	35.5681178415	35.317945798	35.1575442284	35.17186774	35.2470141264	35.3210261538	35.2961713394	35.345377496	35.3667579363	35.4040301378	35.4095013239	35.4131826946	35.2680327839	35.2377129852	35.2076460907	35.2389511383	35.1887426571	35.1559543598	35.1168388594	35.0883071742	35.0851256857	34.9983818105	34.9326158916	34.8652101204	34.884998564	34.8732414135	34.7490950295	34.7339357063	34.7013838456	34.7764443696	34.731807015	34.7230458295	34.6848083041	34.6232106522	34.6149242166	34.6789892019	34.6576993715	34.7318313957	34.8763171003	35.9749680983
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
18_HS_S7_R1_001_val_1	36.2820435992	36.3429994212	36.2324046255	36.489543867	36.3854305702	36.3591053395	36.3676540771	36.3721646495	36.3994451335	36.3965263584	36.4084042643	36.3628775023	36.3662660109	36.3396808456	36.2707059855	36.2323039677	36.2266594297	36.0879736736	36.0780246879	36.089084008	36.0550892586	36.0297661867	36.0137709809	36.0049100797	35.992483523	35.9643875425	35.8913780754	35.8399614343	35.8263197435	35.8110471379	35.767401063	35.7467619294	35.707988068	35.612478971	35.6115929959	35.59785086	35.5161880534	35.4534789966	35.3386169514	35.365774617	35.4240768523	35.4697081362	36.3317094697
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
18_HS_S7_R2_001_val_2	34.9394376537	35.514310467	35.687007368	35.6407719693	35.3807790006	35.265975784	35.3022284597	35.3513860788	35.4196305082	35.3694548763	35.4278044103	35.4300638873	35.5015710489	35.4342854207	35.4684030989	35.3174723785	35.3120480876	35.2709179147	35.2970586912	35.2461274654	35.2099896338	35.1717172546	35.1452883635	35.1371923003	35.0477060372	34.9864322839	34.9254880159	34.936863362	34.9320161326	34.8067856004	34.7830280276	34.753463298	34.8246057855	34.7866984123	34.7765683351	34.7391487983	34.6783825416	34.6754538898	34.7444052631	34.7149529507	34.79778852	34.9371362353	35.981891484
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
18_P_CD_S28_R1_001_val_1	36.2437589028	36.285280656	36.1994351825	36.4597112516	36.3563593785	36.3132602416	36.3107462862	36.3153863074	36.3570031101	36.3664958209	36.3819603125	36.3614626888	36.3528480771	36.3291033593	36.2917984281	36.2270194918	36.2080464317	36.0931438008	36.0881628354	36.0974499641	36.0561380711	36.0425031309	36.014731367	36.0025461139	35.9893103967	35.9601121812	35.8816857573	35.8215422301	35.8034545202	35.7914519456	35.7477274359	35.7289916414	35.6949584228	35.6138415356	35.5949001541	35.5697866442	35.4980626196	35.4473380994	35.3243634573	35.3587404368	35.4039030113	35.4478836999	36.3305817128
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
18_P_CD_S28_R2_001_val_2	34.572991727	35.2200147745	35.4401007379	35.4231717091	35.1448950166	34.9634585486	35.0038799059	35.1055921893	35.1995197895	35.1742330297	35.2358807984	35.2559373093	35.2919552024	35.3071063901	35.3379860842	35.2107370786	35.1555603676	35.117210661	35.1362319227	35.0619616207	35.0375802699	34.9930612385	34.978755553	34.9793071249	34.9052191907	34.8359518323	34.7671361951	34.7748557449	34.7548891174	34.638521434	34.6053988233	34.574661901	34.6331323927	34.5890091258	34.5752592598	34.5470156666	34.4773111383	34.4710701251	34.534242573	34.5158393594	34.5874136941	34.7337775567	35.9231318769
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
18_R_GS_S14_R1_001_val_1	36.2699768418	36.3094080279	36.2269183284	36.4840718435	36.3761876855	36.3417307952	36.3317316682	36.3354659875	36.3692830608	36.3764975075	36.3876935802	36.3525331186	36.3475401991	36.3230723494	36.2739068407	36.2241686109	36.22184507	36.078836376	36.0600123412	36.0810039979	36.0477025959	36.0240910794	36.0036725983	35.9935199595	35.977154925	35.9508374062	35.8817889035	35.833834172	35.8152359351	35.8087657612	35.7657710336	35.737498987	35.7059313172	35.6151110285	35.5954379579	35.5863112114	35.5084058451	35.4518795331	35.3404754487	35.3754018429	35.4229362864	35.4683938715	36.3281927076
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
18_R_GS_S14_R2_001_val_2	34.7442561063	35.3713702285	35.5639213774	35.5191896185	35.2897548468	35.1150272767	35.1387017411	35.2095616858	35.2927553698	35.2576704358	35.3156498744	35.3315163764	35.389212913	35.3795730418	35.42448134	35.3023018422	35.2574660012	35.2282073471	35.2348274772	35.1716011134	35.1420634833	35.0996681309	35.071114033	35.0701965503	34.9925816847	34.9353945751	34.8737743795	34.8855223432	34.8766477165	34.7476570496	34.7266899554	34.6824964762	34.753176375	34.7087371607	34.7057165306	34.6770182041	34.6061546061	34.5969383909	34.6602852545	34.6410568033	34.7075325038	34.8457782237	35.9564922704
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
19_P_CS_S29_R1_001_val_1	36.2509781943	36.3037966048	36.2179998611	36.4779625964	36.371368416	36.3344741099	36.3279102064	36.3327395107	36.3682640734	36.3753497211	36.3872948536	36.3552909231	36.3524157249	36.3273083694	36.2794684582	36.2250287923	36.2210477881	36.0843413133	36.0652360162	36.0856267945	36.0443487897	36.0202163595	36.0004378984	35.9936685948	35.9811359887	35.9536371974	35.8785560769	35.8276388697	35.8122542666	35.8005413083	35.7620473228	35.7404244315	35.6971215754	35.6090837961	35.5981510187	35.5841441368	35.5059984509	35.4529018008	35.3333213173	35.3757441824	35.4256339218	35.4645492326	36.3225257525
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
19_P_CS_S29_R2_001_val_2	34.8018194701	35.415820354	35.6032726642	35.5760326044	35.3277312531	35.1791555829	35.200263601	35.2708574303	35.3513862109	35.3053260265	35.3388957222	35.3402007422	35.4152372087	35.4015208545	35.4295333181	35.2523163245	35.2251709638	35.2052768593	35.2465699792	35.1769765131	35.14960499	35.1078213878	35.0823907426	35.0849966829	34.9956795395	34.9255592582	34.8570214309	34.8641359164	34.8459520596	34.7149002101	34.6911115644	34.6507012302	34.7254897939	34.6837456951	34.6845757583	34.6596924496	34.5879189597	34.5845810684	34.6494178957	34.627369263	34.6963774049	34.8388845778	35.9554120296
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
19_R_AG_S15_R1_001_val_1	36.2782749012	36.3114933092	36.2255322758	36.4806247755	36.3741046978	36.3404393464	36.3344230172	36.3400055546	36.3727903819	36.3792355798	36.389105398	36.3611550142	36.3522454035	36.3239359881	36.2684817275	36.217101204	36.209973215	36.0739369672	36.0577798584	36.0778263809	36.0408465914	36.0163225549	35.9939809728	35.9818088772	35.9665813243	35.9403821832	35.8620433452	35.811912249	35.7898611309	35.7731013932	35.7319185765	35.7131029295	35.6782843289	35.5943125539	35.5762664179	35.560349777	35.485311537	35.4317887731	35.31008447	35.3464367131	35.3977257983	35.4271061436	36.3201076616
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
19_R_AG_S15_R2_001_val_2	34.7523368177	35.383765286	35.5779746017	35.5240876465	35.2840618159	35.1252994362	35.150556485	35.2270497735	35.3045178276	35.2811410356	35.3298084937	35.3399892382	35.4136435043	35.431686936	35.4214892842	35.3313408604	35.2547451235	35.2049395483	35.2286963907	35.1747373645	35.1392153041	35.0958741956	35.0671861439	35.0658778296	34.9873553706	34.9254139883	34.8608846633	34.8744996364	34.8602292026	34.7313669151	34.7155966264	34.6802335009	34.7464665283	34.7022750784	34.6978124543	34.6756896039	34.6042691863	34.5995263165	34.6581192977	34.6320149512	34.7049697351	34.8384673672	35.9580831593
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74
1AF_S1_R1_001_val_1	31.177817946	31.3286260331	31.4135222334	31.542669551	31.5447646008	35.0298030149	34.9808531175	34.9898338017	35.013713301	35.0786312931	35.0961159231	35.103968795	35.0995933248	35.0920779556	35.0996532537	35.0934531946	35.0870048778	35.076835821	35.0739708701	35.0636522072	35.0719030441	35.0438015216	35.0320460294	35.0220212321	34.9839929056	34.9087946999	34.8741171384	34.8554805665	34.8245585151	34.7777597796	34.7676671529	34.7838794352	34.7910147428	34.7649411344	34.7335779075	34.7114990343	34.7038331795	34.6784501201	34.6756246246	34.6744463575	34.6676881449	34.6324447893	34.6049348125	34.5770435349	34.531072546	34.4703784047	34.4006429727	34.3473701004	34.3334842214	34.314651016	34.2976392686	34.2492081032	34.2187243563	34.1847497791	34.1316187486	34.0655387573	34.0088254577	33.9627058839	33.9406337136	33.9415838282	33.912686908	33.8828235384	33.8437570232	33.8277564829	33.8012412866	33.7716432691	33.7656627014	33.7599683489	33.7421679727	33.7510593815	33.7539153462	33.7003524403	34.0008148322	34.7003922426
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74
1AF_S1_R2_001_val_2	30.9844924567	30.9503531597	31.0449802682	31.5922371842	31.4376236323	34.0209715379	34.279753282	34.3095541032	34.3163962285	34.3016523375	34.3217204224	34.3180837755	34.2643869022	34.2075042277	34.2148824552	34.1852288137	34.1011572582	34.1010250358	34.0926155203	34.1227186448	34.0660598714	34.0169072068	33.9548534327	33.8848097587	33.8712474499	33.8836971471	33.8603955592	33.7793300123	33.7352102351	33.7348454087	33.7293106625	33.6908301205	33.6722020366	33.6628034899	33.6374733699	33.5701339639	33.5537207785	33.4980425246	33.4150332091	33.3418865354	33.3158254227	33.3490717817	33.3004835931	33.2378868953	33.1938006079	33.195963741	33.1959691462	33.1097901571	32.9871857894	32.9442802361	32.9627097876	32.9551573929	32.8708319216	32.8322779796	32.8372800861	32.8569099056	32.8360540136	32.7920807297	32.7286732183	32.7531737072	32.7341938073	32.6840339294	32.6806827209	32.6099499393	32.6522392584	32.6377756004	32.6021154886	32.6474654553	32.6539720289	32.786999877	32.8579993975	32.97037811	33.2022711795	34.4839585185
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74
1HS_S6_R1_001_val_1	31.2245224519	31.3541866988	31.4062624603	31.534922903	31.5823691939	35.1119314912	35.0562195884	35.0607900522	35.075666091	35.1379017507	35.1526040449	35.1610262535	35.1586605191	35.1523826579	35.1608762491	35.1591559907	35.1566106878	35.1448878156	35.1361363171	35.1222213338	35.132839729	35.1116614853	35.0963992203	35.0877069535	35.0541133581	34.9825166262	34.9428670296	34.9251287577	34.8965985079	34.8520108417	34.8450211964	34.8608473237	34.8672406527	34.8407149687	34.8071560374	34.7893596414	34.7851108129	34.7579157229	34.7503337198	34.7497940865	34.7471540328	34.7153207917	34.6869400815	34.6552749289	34.6145918692	34.5596226072	34.492534059	34.4349170287	34.4217315652	34.4027101695	34.387419754	34.3366047491	34.3036469813	34.2754639687	34.2301178162	34.1630071356	34.1077057981	34.067120847	34.0461110535	34.0386334496	34.0132277471	33.985866897	33.9462491845	33.9263977781	33.8991928258	33.8733700321	33.870274936	33.8632060292	33.8415247473	33.8383860945	33.8337741142	33.775244478	34.0693791986	34.7395956936
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74
